,MedInc,Latitude,Longitude
5450,2.7058,34.0,-118.43
5451,5.6428,34.01,-118.46
5452,2.918,34.0,-118.46
5453,5.1664,34.0,-118.46
5454,4.7344,34.0,-118.46
5455,4.2813,34.01,-118.46
5456,2.7143,34.0,-118.47
5457,2.2880000000000003,34.0,-118.47
5458,2.3542,34.0,-118.46
5459,2.8417,33.99,-118.47
5460,2.6042,34.0,-118.47
5461,2.0714,33.99,-118.47
5462,2.5938,33.99,-118.47
5463,2.1471,33.99,-118.47
5464,2.3417,33.98,-118.51
5465,2.5523,33.99,-118.48
5466,3.015,33.99,-118.47
5467,3.0682,33.99,-118.47
5468,2.8514,33.99,-118.47
5469,3.4071,33.99,-118.47
5470,2.975,33.99,-118.47
5471,2.2643,33.97,-118.5
5472,4.1861,33.99,-118.45
5473,3.5234,33.99,-118.46
5474,4.0598,33.99,-118.46
5475,3.6458,34.0,-118.46
5476,3.875,34.0,-118.46
5477,4.45,34.0,-118.45
5478,3.962,34.0,-118.45
5479,4.575,34.0,-118.45
5480,2.9722,33.99,-118.45
5481,3.1607,33.99,-118.45
5482,3.1992,33.99,-118.46
5483,4.337,33.99,-118.46
5484,5.2121,33.98,-118.46
5485,4.0156,33.99,-118.46
5486,3.8935,33.98,-118.46
5487,5.127999999999999,33.97,-118.5
5488,4.5673,33.99,-118.45
5489,6.0672,33.99,-118.45
5490,3.8068,33.98,-118.46
5491,3.8698,33.97,-118.46
5492,6.1726,33.97,-118.46
5493,10.0,33.97,-118.46
5494,12.0088,33.96,-118.48
5495,5.8083,34.0,-118.4
5496,2.8393,34.0,-118.41
5497,3.1910000000000003,34.0,-118.41
5498,2.9338,34.0,-118.41
5499,3.1603,34.0,-118.42
5500,3.725,33.99,-118.42
5501,4.3281,33.99,-118.43
5502,7.5426,33.98,-118.43
5503,2.6667,33.99,-118.43
5504,4.0189,33.99,-118.43
5505,4.4228,33.99,-118.42
5506,3.6667,33.98,-118.42
5507,4.875,33.99,-118.43
5508,4.3333,33.99,-118.44
5509,1.1985,33.99,-118.41
5510,4.0893,33.99,-118.42
5511,4.5521,33.99,-118.42
5512,2.7153,34.0,-118.41
5513,3.6538,33.99,-118.41
5514,2.825,33.99,-118.4
5515,3.9727,33.98,-118.41
5516,6.2673,33.97,-118.39
5517,7.4897,33.97,-118.38
5518,6.235,33.97,-118.39
5519,5.1333,33.97,-118.39
5520,6.5778,33.97,-118.39
5521,5.8143,33.96,-118.39
5522,3.625,33.96,-118.39
5523,3.0927,33.98,-118.36
5524,4.3438,33.98,-118.37
5525,3.3889,33.97,-118.37
5526,6.1333,33.97,-118.41
5527,5.5941,33.97,-118.41
5528,6.8197,33.96,-118.4
5529,6.0286,33.96,-118.41
5530,6.2022,33.97,-118.41
5531,4.6176,33.97,-118.41
5532,4.9375,33.97,-118.42
5533,5.617999999999999,33.96,-118.42
5534,6.1985,33.96,-118.43
5535,5.8864,33.96,-118.43
5536,5.6435,33.96,-118.44
5537,8.7819,33.96,-118.43
5538,7.7197,33.97,-118.43
5539,5.0714,33.96,-118.42
5540,5.1064,33.96,-118.43
5541,5.6169,33.97,-118.4
5542,5.9856,33.98,-118.4
5543,5.611000000000001,33.98,-118.4
5544,7.5953,33.97,-118.4
5545,4.6364,33.97,-118.4
5546,5.9544,33.97,-118.4
5547,5.6732,33.96,-118.4
5548,5.726,33.97,-118.37
5549,6.019,33.97,-118.38
5550,4.6923,33.96,-118.38
5551,3.2708,33.95,-118.38
5552,2.5833,33.95,-118.38
5553,3.111,33.95,-118.37
5554,4.1852,33.96,-118.4
5555,3.9792,33.96,-118.41
5556,4.1471,33.96,-118.41
5557,4.7375,33.94,-118.41
5558,5.723,33.96,-118.45
5559,6.3267,33.96,-118.45
5560,6.2551,33.95,-118.44
5561,2.1875,33.92,-118.28
5562,2.6546,33.91,-118.28
5563,4.4636,33.9,-118.29
5564,3.8372,33.91,-118.29
5565,2.4741,33.91,-118.29
5566,2.7368,33.92,-118.29
5567,2.6618,33.88,-118.28
5568,4.317,33.88,-118.29
5569,2.9063,33.88,-118.29
5570,3.59,33.89,-118.29
5571,4.381,33.87,-118.29
5572,5.1727,33.86,-118.3
5573,4.9792,33.86,-118.3
5574,1.9049,33.85,-118.29
5575,2.6491,33.84,-118.31
5576,4.7222,33.84,-118.3
5577,4.9196,33.84,-118.3
5578,2.3942,33.85,-118.3
5579,3.1851,33.83,-118.3
5580,3.5473,33.83,-118.3
5581,2.9619,33.83,-118.31
5582,2.6136,33.82,-118.3
5583,2.8106,33.82,-118.3
5584,2.6368,33.82,-118.3
5585,5.322,33.81,-118.3
5586,5.3106,33.8,-118.3
5587,3.125,33.8,-118.31
5588,3.0057,33.79,-118.3
5589,2.9154,33.79,-118.3
5590,3.1630000000000003,33.79,-118.3
5591,4.6207,33.78,-118.3
5592,3.1779,33.8,-118.26
5593,3.35,33.8,-118.25
5594,5.5,33.79,-118.26
5595,2.375,33.79,-118.25
5596,3.6161,33.8,-118.24
5597,1.3333,33.8,-118.23
5598,3.35,33.8,-118.27
5599,3.1613,33.79,-118.27
5600,3.3929,33.79,-118.27
5601,4.0,33.8,-118.28
5602,4.3816,33.79,-118.28
5603,3.3009,33.79,-118.28
5604,3.2011,33.78,-118.28
5605,2.0,33.79,-118.29
5606,3.3427,33.79,-118.29
5607,2.5,33.79,-118.3
5608,3.1392,33.8,-118.3
5609,2.9375,33.79,-118.27
5610,2.0458,33.78,-118.26
5611,2.1447,33.79,-118.27
5612,2.8462,33.79,-118.27
5613,2.7143,33.79,-118.25
5614,2.7308,33.79,-118.25
5615,1.9208,33.79,-118.25
5616,1.9923,33.78,-118.26
5617,3.5488,33.79,-118.26
5618,2.5588,33.78,-118.23
5619,2.0956,33.78,-118.26
5620,1.4444,33.78,-118.25
5621,2.25,33.78,-118.24
5622,2.1311,33.78,-118.26
5623,2.4545,33.77,-118.26
5624,1.9964,33.77,-118.27
5625,2.5262,33.78,-118.27
5626,3.2115,33.78,-118.28
5627,1.5369,33.77,-118.27
5628,3.125,33.76,-118.27
5629,2.9571,33.77,-118.3
5630,5.7764,33.76,-118.3
5631,2.9063,33.77,-118.28
5632,2.45,33.75,-118.28
5633,1.8393,33.75,-118.28
5634,1.5394,33.74,-118.28
5635,1.2276,33.75,-118.28
5636,0.7591,33.74,-118.28
5637,4.2308,33.75,-118.3
5638,5.1269,33.76,-118.3
5639,5.6611,33.75,-118.3
5640,4.625,33.75,-118.3
5641,4.4671,33.74,-118.3
5642,4.5074,33.74,-118.31
5643,4.3472,33.74,-118.31
5644,2.5795,33.75,-118.29
5645,3.5056,33.75,-118.3
5646,2.7031,33.75,-118.29
5647,2.1473,33.74,-118.29
5648,2.2188,33.74,-118.29
5649,2.75,33.74,-118.29
5650,2.0329,33.74,-118.29
5651,2.5759,33.73,-118.29
5652,2.1382,33.73,-118.29
5653,3.3616,33.73,-118.29
5654,2.7451,33.73,-118.3
5655,2.9386,33.74,-118.3
5656,5.0874,33.73,-118.31
5657,5.249,33.73,-118.31
5658,3.9167,33.74,-118.3
5659,4.194,33.73,-118.3
5660,4.2059,33.73,-118.31
5661,1.8584,33.74,-118.28
5662,2.0469,33.73,-118.28
5663,2.1935,33.73,-118.28
5664,1.9167,33.73,-118.28
5665,2.7139,33.73,-118.29
5666,3.1932,33.72,-118.29
5667,3.4474,33.72,-118.3
5668,3.3397,33.72,-118.3
5669,3.5694,33.73,-118.3
5670,4.1812,33.73,-118.31
5671,4.1451,33.72,-118.31
5672,4.7216,33.69,-118.33
5673,5.4533,33.73,-118.31
5674,7.6886,33.73,-118.32
5675,6.4246,33.72,-118.33
5676,3.7596,33.71,-118.29
5677,5.3074,33.67,-118.31
5678,6.2028,33.72,-118.3
5679,3.1071,33.71,-118.29
5680,4.25,33.71,-118.29
5681,4.5606,33.71,-118.29
5682,3.274,33.72,-118.29
5683,3.5109,33.72,-118.29
5684,3.7282,33.68,-118.28
5685,7.642,34.24,-118.23
5686,6.0,34.23,-118.23
5687,7.1463,34.24,-118.24
5688,7.585,34.24,-118.24
5689,4.5486,34.22,-118.23
5690,5.3473,34.23,-118.24
5691,6.01,34.23,-118.24
5692,5.1028,34.23,-118.24
5693,4.1667,34.23,-118.25
5694,4.9355,34.25,-118.25
5695,4.6852,34.23,-118.25
5696,6.1873,34.24,-118.26
5697,6.6277,34.24,-118.26
5698,5.7083,34.24,-118.26
5699,4.4821,34.24,-118.26
5700,4.4083,34.23,-118.25
5701,5.5362,34.22,-118.25
5702,5.0862,34.23,-118.25
5703,4.5759,34.23,-118.26
5704,7.5582,34.23,-118.26
5705,5.4306,34.23,-118.26
5706,3.5707,34.21,-118.22
5707,3.5174,34.21,-118.23
5708,3.3287,34.21,-118.23
5709,2.5463,34.21,-118.23
5710,3.4148,34.21,-118.23
5711,3.4531,34.22,-118.24
5712,4.1523,34.22,-118.24
5713,3.8068,34.22,-118.25
5714,6.212999999999999,34.21,-118.23
5715,5.3925,34.2,-118.23
5716,3.399,34.2,-118.23
5717,5.5756,34.2,-118.24
5718,3.5777,34.21,-118.24
5719,5.529,34.22,-118.24
5720,7.2812,34.22,-118.27
5721,3.6875,34.18,-118.23
5722,6.207000000000001,34.18,-118.23
5723,8.1132,34.18,-118.23
5724,8.1657,34.18,-118.26
5725,3.215,34.19,-118.22
5726,4.9297,34.19,-118.22
5727,3.9777,34.19,-118.22
5728,12.1579,34.18,-118.21
5729,3.5781,34.17,-118.23
5730,8.1325,34.17,-118.21
5731,5.9199,34.16,-118.21
5732,6.6009,34.16,-118.19
5733,6.8317,34.16,-118.2
5734,5.1718,34.16,-118.23
5735,3.1004,34.15,-118.23
5736,5.3369,34.15,-118.23
5737,3.3333,34.16,-118.24
5738,9.5823,34.16,-118.24
5739,6.6603,34.16,-118.24
5740,4.9135,34.16,-118.25
5741,5.1242,34.17,-118.25
5742,2.5668,34.16,-118.25
5743,3.8576,34.17,-118.26
5744,3.1484,34.16,-118.26
5745,3.1733,34.16,-118.26
5746,3.7321,34.16,-118.26
5747,5.5118,34.17,-118.27
5748,2.9148,34.16,-118.27
5749,3.6587,34.16,-118.27
5750,5.5658,34.17,-118.28
5751,6.9135,34.17,-118.27
5752,7.8383,34.17,-118.27
5753,6.2976,34.18,-118.27
5754,7.4046,34.18,-118.28
5755,5.3185,34.18,-118.28
5756,5.049,34.18,-118.29
5757,6.884,34.18,-118.28
5758,3.6354,34.17,-118.28
5759,2.3482,34.17,-118.29
5760,4.325,34.17,-118.29
5761,3.6974,34.18,-118.29
5762,3.7083,34.16,-118.29
5763,4.3438,34.16,-118.29
5764,2.9,34.17,-118.29
5765,2.6016,34.17,-118.3
5766,5.0056,34.17,-118.3
5767,3.2083,34.16,-118.29
5768,3.2321,34.16,-118.3
5769,2.8342,34.16,-118.3
5770,3.0114,34.16,-118.27
5771,2.6729,34.15,-118.27
5772,3.0199,34.15,-118.27
5773,3.2171,34.15,-118.27
5774,3.1397,34.16,-118.27
5775,4.3438,34.16,-118.27
5776,2.9491,34.16,-118.28
5777,3.5417,34.16,-118.26
5778,3.0,34.15,-118.26
5779,2.8884,34.15,-118.26
5780,2.8088,34.15,-118.26
5781,6.9408,34.16,-118.24
5782,3.3906,34.15,-118.24
5783,3.1435,34.15,-118.24
5784,3.6875,34.15,-118.25
5785,3.9054,34.16,-118.25
5786,3.052,34.15,-118.24
5787,2.5924,34.15,-118.24
5788,2.8478,34.15,-118.25
5789,2.2621,34.15,-118.25
5790,3.0441,34.15,-118.25
5791,2.6268,34.14,-118.23
5792,3.0206,34.14,-118.24
5793,2.1444,34.14,-118.24
5794,3.0288,34.15,-118.23
5795,2.9167,34.14,-118.23
5796,2.462,34.14,-118.24
5797,1.9125,34.14,-118.24
5798,3.3636,34.13,-118.24
5799,5.6921,34.13,-118.24
5800,1.7301,34.15,-118.24
5801,2.4421,34.14,-118.24
5802,1.8929,34.14,-118.25
5803,1.8235,34.14,-118.25
5804,0.8185,34.15,-118.25
5805,1.5417,34.14,-118.26
5806,2.2614,34.14,-118.26
5807,3.0074,34.14,-118.27
5808,4.1083,34.14,-118.26
5809,3.008,34.15,-118.27
5810,2.6673,34.13,-118.26
5811,2.5,34.13,-118.26
5812,1.2188,34.13,-118.26
5813,2.5388,34.14,-118.26
5814,2.1602,34.14,-118.25
5815,2.506,34.14,-118.25
5816,2.5417,34.13,-118.25
5817,4.0272,34.13,-118.24
5818,2.125,34.13,-118.25
5819,2.2244,34.13,-118.25
5820,2.4856,34.12,-118.25
5821,7.1262,34.22,-118.31
5822,6.981,34.21,-118.33
5823,4.7885,34.21,-118.34
5824,3.9041,34.18,-118.29
5825,3.5083,34.19,-118.3
5826,4.7986,34.19,-118.3
5827,4.375,34.19,-118.3
5828,3.7015,34.19,-118.31
5829,4.9042,34.19,-118.3
5830,5.0865,34.2,-118.31
5831,6.9909,34.2,-118.32
5832,4.9886,34.2,-118.32
5833,3.9866,34.2,-118.32
5834,3.6071,34.2,-118.33
5835,4.3631,34.2,-118.33
5836,3.0431,34.2,-118.34
5837,2.875,34.19,-118.34
5838,2.5267,34.2,-118.36
5839,4.375,34.2,-118.32
5840,4.1731,34.19,-118.32
5841,3.0179,34.19,-118.32
5842,3.0625,34.19,-118.31
5843,3.3897,34.19,-118.32
5844,3.1051,34.2,-118.33
5845,3.0973,34.18,-118.3
5846,3.0687,34.17,-118.3
5847,3.3205,34.18,-118.3
5848,3.1587,34.18,-118.31
5849,2.0875,34.19,-118.31
5850,3.0179,34.18,-118.32
5851,3.4,34.18,-118.32
5852,3.5875,34.17,-118.32
5853,5.1008,34.17,-118.32
5854,4.2396,34.17,-118.33
5855,3.7344,34.19,-118.33
5856,4.6898,34.18,-118.33
5857,3.138,34.19,-118.33
5858,3.1406,34.19,-118.34
5859,3.7411,34.18,-118.33
5860,3.8462,34.18,-118.33
5861,5.6975,34.18,-118.33
5862,2.6827,34.19,-118.34
5863,4.1923,34.19,-118.34
5864,3.24,34.18,-118.34
5865,2.8125,34.18,-118.34
5866,4.0313,34.19,-118.35
5867,5.1814,34.19,-118.36
5868,4.282,34.18,-118.35
5869,3.3056,34.18,-118.35
5870,3.5583,34.17,-118.35
5871,2.0385,34.17,-118.35
5872,4.4408,34.17,-118.35
5873,4.0742,34.17,-118.36
5874,3.875,34.18,-118.34
5875,3.8668,34.18,-118.34
5876,4.1161,34.17,-118.34
5877,3.2015,34.16,-118.35
5878,4.2212,34.16,-118.35
5879,5.636,34.16,-118.35
5880,2.4730000000000003,34.17,-118.33
5881,3.7941,34.16,-118.33
5882,3.2125,34.17,-118.34
5883,4.875,34.17,-118.34
5884,3.6111,34.16,-118.34
5885,3.692,34.16,-118.34
5886,3.4286,34.16,-118.33
5887,2.3667,34.15,-118.33
5888,4.2679,34.15,-118.33
5889,3.5637,34.15,-118.34
5890,4.0893,34.15,-118.34
5891,3.6486,34.16,-118.34
5892,4.0648,34.17,-118.32
5893,3.2112,34.16,-118.31
5894,6.2547,34.16,-118.32
5895,2.9306,34.17,-118.32
5896,3.4016,34.16,-118.33
5897,4.3173,34.16,-118.32
5898,3.1551,34.17,-118.3
5899,3.9464,34.16,-118.31
5900,3.1823,34.17,-118.31
5901,2.4074,34.17,-118.31
5902,4.0223,34.3,-118.43
5903,3.6023,34.3,-118.43
5904,3.1212,34.29,-118.43
5905,3.4821,34.29,-118.42
5906,1.7062,34.3,-118.43
5907,4.6864,34.29,-118.44
5908,2.865,34.29,-118.43
5909,3.6726,34.29,-118.43
5910,3.2095,34.29,-118.43
5911,2.3724,34.28,-118.43
5912,2.0286,34.29,-118.44
5913,3.1588,34.29,-118.44
5914,2.3375,34.29,-118.45
5915,1.7708,34.28,-118.44
5916,2.875,34.28,-118.44
5917,1.9688,34.28,-118.44
5918,3.3687,34.28,-118.44
5919,2.5147,34.28,-118.44
5920,2.7155,34.28,-118.45
5921,7.9068,34.15,-117.71
5922,6.1731,34.12,-117.73
5923,5.8819,34.13,-117.78
5924,7.4837,34.13,-117.76
5925,5.5423,34.15,-117.8
5926,4.7969,34.11,-117.8
5927,3.5603,34.1,-117.8
5928,6.2456,34.1,-117.8
5929,4.8125,34.12,-117.79
5930,4.4722,34.11,-117.79
5931,6.5253,34.14,-117.83
5932,8.0683,34.15,-117.83
5933,6.1321,34.13,-117.82
5934,4.6937,34.13,-117.84
5935,8.2827,34.15,-117.87
5936,4.0393,34.15,-117.93
5937,3.3942,34.15,-117.9
5938,3.8365,34.14,-117.9
5939,3.3043,34.14,-117.9
5940,2.2442,34.14,-117.91
5941,3.3654,34.14,-117.89
5942,7.5112,34.14,-117.88
5943,3.875,34.14,-117.88
5944,4.0023,34.13,-117.88
5945,6.1049,34.14,-117.85
5946,4.9091,34.14,-117.85
5947,6.2089,34.14,-117.86
5948,5.4224,34.15,-117.87
5949,3.1905,34.14,-117.86
5950,2.9375,34.14,-117.87
5951,4.3145,34.13,-117.85
5952,3.0448,34.12,-117.85
5953,4.636,34.13,-117.86
5954,2.588,34.13,-117.86
5955,3.4107,34.13,-117.86
5956,3.4219,34.13,-117.87
5957,3.12,34.13,-117.87
5958,5.27,34.12,-117.82
5959,4.8304,34.12,-117.84
5960,4.9844,34.11,-117.83
5961,4.8894,34.11,-117.84
5962,4.392,34.12,-117.84
5963,4.5708,34.11,-117.85
5964,7.7876,34.08,-117.81
5965,4.8229,34.12,-117.81
5966,3.6201,34.11,-117.81
5967,3.8929,34.1,-117.81
5968,4.075,34.1,-117.83
5969,2.6210000000000004,34.1,-117.76
5970,3.7177,34.09,-117.78
5971,3.5192,34.1,-117.79
5972,4.2415,34.12,-117.76
5973,4.4609,34.12,-117.77
5974,3.9825,34.11,-117.76
5975,2.8818,34.1,-117.77
5976,3.75,34.11,-117.77
5977,3.0735,34.11,-117.78
5978,5.3637,34.11,-117.74
5979,4.3148,34.12,-117.75
5980,2.6779,34.1,-117.74
5981,3.5072,34.1,-117.74
5982,3.2756,34.1,-117.75
5983,5.6785,34.12,-117.71
5984,6.2089,34.12,-117.73
5985,2.2813,34.1,-117.71
5986,1.875,34.1,-117.71
5987,3.1477,34.1,-117.72
5988,2.4952,34.1,-117.72
5989,5.5,34.1,-117.72
5990,5.8891,34.1,-117.73
5991,4.1739,34.09,-117.71
5992,4.2639,34.08,-117.71
5993,3.2566,34.09,-117.72
5994,3.7958,34.09,-117.72
5995,2.4375,34.09,-117.73
5996,3.5313,34.09,-117.73
5997,2.9063,34.08,-117.73
5998,3.4871,34.09,-117.74
5999,3.6359,34.08,-117.75
6000,4.0368,34.08,-117.75
6001,4.2143,34.09,-117.75
6002,2.9388,34.08,-117.76
6003,6.0434,34.08,-117.77
6004,2.8661,34.07,-117.77
6005,3.0638,34.07,-117.77
6006,2.63,34.07,-117.75
6007,2.3156,34.07,-117.76
6008,2.8594,34.07,-117.76
6009,1.9937,34.06,-117.76
6010,1.9583,34.06,-117.76
6011,1.9766,34.06,-117.77
6012,3.9784,34.07,-117.78
6013,2.2258,34.06,-117.78
6014,3.7583,34.07,-117.79
6015,3.7933,34.07,-117.79
6016,2.4464,34.06,-117.78
6017,3.9224,34.05,-117.78
6018,4.1118,34.05,-117.8
6019,3.6298,34.06,-117.8
6020,3.1641,34.05,-117.82
6021,2.227,34.06,-117.76
6022,1.9029,34.05,-117.76
6023,1.6645,34.05,-117.75
6024,2.3859,34.05,-117.76
6025,3.4398,34.08,-117.74
6026,3.0294,34.07,-117.74
6027,2.8983,34.06,-117.74
6028,4.2415,34.07,-117.74
6029,5.2269,34.07,-117.75
6030,1.6006,34.07,-117.75
6031,3.2481,34.08,-117.72
6032,3.7321,34.07,-117.72
6033,3.8438,34.08,-117.73
6034,4.1339,34.07,-117.73
6035,1.9643,34.06,-117.72
6036,3.1786,34.06,-117.73
6037,1.4063,34.06,-117.73
6038,2.3406,34.07,-117.73
6039,2.2596,34.07,-117.73
6040,2.8929,34.05,-117.73
6041,2.0734,34.05,-117.73
6042,2.625,34.05,-117.74
6043,2.1354,34.05,-117.74
6044,2.1141,34.05,-117.74
6045,1.9718,34.05,-117.75
6046,3.15,34.04,-117.73
6047,3.0375,34.03,-117.73
6048,3.7454,34.02,-117.74
6049,3.0429,34.04,-117.74
6050,3.4609,34.03,-117.74
6051,3.125,34.04,-117.75
6052,2.8347,34.04,-117.76
6053,3.4464,34.04,-117.76
6054,5.6513,34.0,-117.85
6055,6.3875,33.99,-117.86
6056,6.2384,34.03,-117.8
6057,6.0191,34.03,-117.78
6058,5.0111,34.01,-117.83
6059,5.0869,34.02,-117.8
6060,4.9589,34.01,-117.81
6061,6.4266,34.02,-117.79
6062,6.8758,34.0,-117.84
6063,6.2734,33.99,-117.83
6064,6.1076,33.98,-117.84
6065,7.0329,33.97,-117.83
6066,6.6288,34.04,-117.87
6067,5.9716,34.02,-117.86
6068,5.1762,34.01,-117.86
6069,6.4333,34.02,-117.87
6070,6.9754,34.04,-117.84
6071,7.5286,34.06,-117.85
6072,8.105,34.08,-117.85
6073,11.1077,34.07,-117.85
6074,7.5196,34.08,-117.86
6075,5.6015,34.08,-117.87
6076,3.8167,34.07,-117.87
6077,4.51,34.1,-117.85
6078,5.5496,34.09,-117.86
6079,6.4667,34.09,-117.85
6080,6.1498,34.09,-117.86
6081,3.775,34.1,-117.87
6082,3.6484,34.09,-117.87
6083,4.2685,34.1,-117.88
6084,5.5629,34.09,-117.89
6085,5.2405,34.09,-117.87
6086,3.2469,34.08,-117.87
6087,3.5109,34.09,-117.88
6088,3.5977,34.1,-117.86
6089,5.0832,34.1,-117.86
6090,3.875,34.1,-117.87
6091,3.8465,34.1,-117.84
6092,3.1133,34.11,-117.85
6093,4.2454,34.12,-117.87
6094,5.1708,34.12,-117.88
6095,4.0417,34.12,-117.88
6096,3.8571,34.12,-117.87
6097,4.6556,34.11,-117.87
6098,4.5234,34.11,-117.87
6099,4.1411,34.11,-117.88
6100,4.9239,34.12,-117.89
6101,4.0938,34.12,-117.88
6102,4.5221,34.11,-117.89
6103,3.2383,34.11,-117.88
6104,3.9934,34.12,-117.89
6105,4.05,34.12,-117.89
6106,3.6875,34.11,-117.89
6107,4.2019,34.11,-117.9
6108,2.8547,34.13,-117.88
6109,4.1836,34.12,-117.88
6110,4.1995,34.13,-117.89
6111,2.6619,34.13,-117.9
6112,2.6292,34.13,-117.9
6113,1.5,34.13,-117.9
6114,3.1597,34.13,-117.9
6115,2.6629,34.12,-117.9
6116,4.0529,34.12,-117.9
6117,3.3322,34.12,-117.9
6118,2.2132,34.13,-117.91
6119,2.8643,34.13,-117.92
6120,3.7846,34.12,-117.91
6121,4.1944,34.12,-117.91
6122,2.9459,34.12,-117.92
6123,3.5385,34.12,-117.93
6124,2.1667,34.11,-117.9
6125,3.525,34.11,-117.91
6126,3.2202,34.11,-117.92
6127,3.3625,34.1,-117.94
6128,3.0417,34.11,-117.97
6129,3.5625,34.08,-117.99
6130,3.4327,34.07,-117.99
6131,3.0184,34.07,-117.98
6132,2.9107,34.07,-117.98
6133,2.564,34.06,-117.99
6134,2.25,34.07,-118.0
6135,2.4911,34.07,-117.99
6136,2.8906,34.08,-117.99
6137,3.0806,34.08,-117.97
6138,3.3261,34.08,-117.97
6139,3.7736,34.07,-117.96
6140,3.2,34.07,-117.97
6141,2.7802,34.07,-117.97
6142,3.4784,34.08,-117.98
6143,3.7727,34.1,-117.98
6144,3.5,34.09,-117.98
6145,4.1304,34.09,-117.97
6146,3.1034,34.11,-117.95
6147,3.2957,34.1,-117.96
6148,2.9712,34.1,-117.97
6149,4.0,34.1,-117.97
6150,3.4427,34.09,-117.96
6151,3.1621,34.09,-117.96
6152,3.2266,34.1,-117.96
6153,3.4032,34.09,-117.97
6154,2.8375,34.09,-117.95
6155,3.125,34.08,-117.95
6156,2.8510000000000004,34.09,-117.95
6157,2.2679,34.08,-117.96
6158,3.1912,34.08,-117.96
6159,3.9741,34.08,-117.96
6160,2.1062,34.09,-117.94
6161,4.4653,34.08,-117.94
6162,4.064,34.08,-117.94
6163,4.87,34.08,-117.94
6164,3.2969,34.08,-117.95
6165,4.1172,34.07,-117.95
6166,3.9861,34.09,-117.93
6167,4.2062,34.09,-117.93
6168,4.0167,34.09,-117.93
6169,4.4625,34.09,-117.93
6170,3.8705,34.08,-117.92
6171,4.1312,34.08,-117.92
6172,3.3977,34.07,-117.93
6173,4.5078,34.08,-117.93
6174,3.9583,34.08,-117.93
6175,4.3947,34.08,-117.93
6176,4.125,34.08,-117.93
6177,3.6625,34.08,-117.91
6178,3.5795,34.08,-117.91
6179,4.2986,34.08,-117.92
6180,3.5536,34.08,-117.92
6181,5.7039,34.08,-117.92
6182,3.2813,34.1,-117.91
6183,3.0441,34.09,-117.91
6184,5.0123,34.09,-117.92
6185,4.375,34.1,-117.92
6186,3.7083,34.1,-117.9
6187,4.25,34.1,-117.91
6188,4.0052,34.1,-117.92
6189,2.9437,34.1,-117.89
6190,3.8304,34.1,-117.89
6191,3.125,34.1,-117.89
6192,4.5655,34.1,-117.9
6193,4.125,34.09,-117.9
6194,5.212000000000001,34.08,-117.9
6195,2.4167,34.09,-117.89
6196,2.3971,34.09,-117.89
6197,3.4453,34.09,-117.89
6198,4.3409,34.09,-117.9
6199,2.7763,34.08,-117.88
6200,3.5,34.08,-117.89
6201,3.1949,34.08,-117.89
6202,3.8837,34.07,-117.89
6203,3.2943,34.08,-117.9
6204,10.1248,34.06,-117.87
6205,5.9254,34.06,-117.88
6206,7.5,34.06,-117.9
6207,5.4469,34.06,-117.9
6208,5.6406,34.06,-117.9
6209,3.9808,34.07,-117.89
6210,3.055,34.07,-117.9
6211,4.5179,34.07,-117.89
6212,5.3664,34.06,-117.9
6213,5.8519,34.07,-117.9
6214,5.0897,34.07,-117.91
6215,4.5594,34.07,-117.91
6216,3.5547,34.06,-117.92
6217,4.7708,34.07,-117.92
6218,3.2122,34.07,-117.92
6219,5.112,34.06,-117.91
6220,5.0758,34.05,-117.91
6221,5.184,34.06,-117.92
6222,5.4635,34.06,-117.93
6223,3.9375,34.06,-117.93
6224,4.1731,34.05,-117.93
6225,4.2926,34.05,-117.93
6226,9.7066,34.07,-117.92
6227,3.4596,34.06,-117.93
6228,5.8722,34.05,-117.95
6229,4.0333,34.06,-117.94
6230,3.6648,34.06,-117.94
6231,5.3559,34.07,-117.93
6232,3.3523,34.07,-117.94
6233,3.2083,34.07,-117.95
6234,4.6312,34.06,-117.95
6235,4.6118,34.07,-117.96
6236,4.4102,34.06,-117.96
6237,2.067,34.06,-117.96
6238,3.6563,34.05,-117.97
6239,4.0469,34.06,-117.97
6240,4.5417,34.06,-117.98
6241,3.2413,34.06,-117.97
6242,4.0274,34.06,-117.98
6243,3.7454,34.05,-117.98
6244,3.7917,34.05,-117.99
6245,2.8438,34.05,-117.97
6246,3.1667,34.05,-117.97
6247,3.5179,34.05,-117.97
6248,2.8333,34.05,-117.97
6249,4.1429,34.05,-117.98
6250,3.4722,34.04,-117.98
6251,4.119,34.04,-117.97
6252,2.5192,34.04,-117.97
6253,3.4115,34.03,-117.96
6254,3.9803,34.03,-117.96
6255,3.7578,34.03,-117.95
6256,2.7361,34.03,-117.95
6257,4.6364,34.05,-117.96
6258,3.0904,34.05,-117.96
6259,4.375,34.05,-117.95
6260,4.7679,34.04,-117.95
6261,3.1591,34.04,-117.96
6262,4.7955,34.04,-117.96
6263,4.025,34.04,-117.96
6264,3.7258,34.05,-117.96
6265,3.7708,34.05,-117.94
6266,3.5592,34.04,-117.94
6267,3.8409,34.04,-117.94
6268,3.3409,34.05,-117.94
6269,3.494,34.05,-117.95
6270,3.8864,34.04,-117.94
6271,2.274,34.04,-117.95
6272,3.83,34.03,-117.94
6273,4.0521,34.03,-117.94
6274,3.3389,34.03,-117.95
6275,2.1863,34.01,-117.93
6276,4.2266,34.01,-117.93
